org_name,org_uuid,founder_linkedin_url
Caretaker,d141fd27-44c3-a123-d036-ee85084f9b83,https://www.linkedin.com/in/rdgthree
Carl,713cd9ed-354c-fa93-b633-1b966951d053,https://www.linkedin.com/in/pascalstichler
Carl,713cd9ed-354c-fa93-b633-1b966951d053,https://www.linkedin.com/in/kdhabibi
Carnovo,7a52a609-9430-4163-ad0b-dfc50b100626,https://www.linkedin.com/in/ferran-jover-ba36a36
Carprice,1373b95c-aa37-45e9-8dd4-bb73481da154,https://www.linkedin.com/in/koheihayashi
Carprice,1373b95c-aa37-45e9-8dd4-bb73481da154,https://www.linkedin.com/in/naoya-umeshita-41840b1b
Carson Life,b9d49b10-1015-3278-0b43-ff0ea9460dea,https://www.linkedin.com/in/sonia-guzman-549790b1
Carspring,840ca522-d525-d63f-af12-b88be46276f6,https://www.linkedin.com/in/maximilian-vollenbroich-273559b8
Carv,0b2e2226-7011-b580-5e9b-4ca4e7cba2f5,https://www.linkedin.com/in/pruthvikar
Casechek,b3bb8c0e-4ddc-4521-9ba0-0a32911ef8eb,https://www.linkedin.com/in/matt-brandt-7049a79/
Cashaa,9e88fe0e-d5a8-ed54-dc88-107c33bafd96,https://www.linkedin.com/in/janinalowisz/
Cashaa,9e88fe0e-d5a8-ed54-dc88-107c33bafd96,https://www.linkedin.com/in/kgauravitc
Cashaa,9e88fe0e-d5a8-ed54-dc88-107c33bafd96,https://www.linkedin.com/in/amjad-raza-khan-28102189
Cashboard,a49e4d74-cca1-251f-ce23-09fbec4774f0,https://www.linkedin.com/in/stephan-henker-71a65394
Cashtree,ee2e8d17-251b-f383-435d-073bf266772b,https://www.linkedin.com/in/dallen-kim-6a8869b4
Castle Hill,1b63ee3d-dfcf-1ec1-9bac-6ccc666ca6f4,https://www.linkedin.com/in/johnrtaylor?authType=name&authToken=an8w&trk=prof-sb-browse_map-name
Castlerock Exploration,b018c915-38b9-f69d-63b4-85fe0b5643b0,https://www.linkedin.com/in/elliottgoudge/
Castlerock Exploration,b018c915-38b9-f69d-63b4-85fe0b5643b0,https://www.linkedin.com/in/travis-kloss-07626a32/
Catalina Sea Ranch,877a999f-f9ce-0690-c2cb-f39386f498fe,https://www.linkedin.com/in/phil-cruver-b24b845
Catallaxy,b7b3c725-099d-490e-b679-2e95c2d1b5a1,https://www.linkedin.com/in/%E8%A3%95%E6%98%8E-%E5%A4%A7%E7%9F%B3-515482154
Causeway Sensors,6078ab61-230c-bab9-ec92-805d1d495639,https://www.linkedin.com/in/bob-pollard-79a13a40
Causeway Sensors,6078ab61-230c-bab9-ec92-805d1d495639,https://www.linkedin.com/in/joseph-nelson-1391436a
Cebiotex,6a1e7257-fef4-215c-89ce-3471a01befa3,https://www.linkedin.com/in/jose-antonio-tornero-89716bb/
Cebiotex,6a1e7257-fef4-215c-89ce-3471a01befa3,https://www.linkedin.com/in/joan-llavina-86592048/
Ceek Women's Health,c59a3698-9057-4c83-a4e6-6b784fc46f9c,https://www.linkedin.com/in/fahti-khosrowshahi-5223265/
Celential.ai,8e3b4243-0e4e-98f4-11e6-c3e5ee573768,https://www.linkedin.com/in/adong
Celential.ai,8e3b4243-0e4e-98f4-11e6-c3e5ee573768,https://www.linkedin.com/in/iliasbeshimov/
Celential.ai,8e3b4243-0e4e-98f4-11e6-c3e5ee573768,https://www.linkedin.com/in/zchen050815
Cell Care Therapeutics,3c034b71-4bc9-195b-6343-02df39aa474a,https://www.linkedin.com/in/nicolassohl/
Cell Care Therapeutics,3c034b71-4bc9-195b-6343-02df39aa474a,https://www.linkedin.com/in/gangarajurs/
CellPly,1d5a3d29-b225-d682-0451-63942572e587,https://www.linkedin.com/in/roberto-guerrieri-78646b
CellPly,1d5a3d29-b225-d682-0451-63942572e587,https://www.linkedin.com/in/massimobocchi
CellScope,00a5d2fb-a3f0-4d7b-a3bb-723870cc0b96,https://www.linkedin.com/in/wilbur-a-lam-5b84a667
CelluFuel,b5be8d89-83c0-e947-3866-32eb33affe5b,https://www.linkedin.com/in/veselin-milosevic-54491611
CelluFuel,b5be8d89-83c0-e947-3866-32eb33affe5b,https://www.linkedin.com/in/christopher-hooper-40684519
"Centaur Analytics, Inc.",80526274-e1ec-860e-4215-a12900dbfd13,https://www.linkedin.com/in/vasilis-sotiroudas-439b0b48
"Centaur Analytics, Inc.",80526274-e1ec-860e-4215-a12900dbfd13,https://www.linkedin.com/in/sotirisbantas
Centese,f78b2ebe-e744-412a-a24d-7804bae58049,https://www.linkedin.com/in/evanluxon/
Centner Academy,1fbbbe87-4ad2-42d2-b9e8-50a830a11be4,https://www.linkedin.com/in/leila-centner-92aa966/
Centner Academy,1fbbbe87-4ad2-42d2-b9e8-50a830a11be4,https://www.linkedin.com/in/david-centner-105b48b/
Centraleyes,43f29289-13f1-4f93-9251-74fb0b6a0e83,https://www.linkedin.com/in/yairsolow/
Centriq Technology,53f972ad-0209-8982-183e-5a6cd8af2111,https://www.linkedin.com/in/shubberali/
Centriq Technology,53f972ad-0209-8982-183e-5a6cd8af2111,https://www.linkedin.com/in/james-sheppard-0608a31/
Cerebrotech Medical Systems,d1bc2834-430b-aa76-2498-0c095b87bb6f,https://www.linkedin.com/in/rubinsky-boris-14516227
Cerephex,ab141e33-e4d9-1558-5db7-f4758eaccc38,https://www.linkedin.com/in/rob-ford-637799a7
Certa Dose,5e7d8a25-abe3-3052-946b-2c3b79511e5a,https://www.linkedin.com/in/caleb-hernandez-do-facep-0a151634/
Certainly,e5f2f9fc-6aaa-4e08-a0b6-71927a351795,https://www.linkedin.com/in/henrikfabrin/
CertusBio,71c89195-7fe4-4186-90be-963ed619ff87,https://www.linkedin.com/in/matthew-jones-nz
CetteFamille,8d0630ab-e05d-4c5f-af82-2a17d595fbda,https://www.linkedin.com/in/paracinejourdren
Chalk Digital,beee2370-f8f7-887c-4ad0-6a5978a82515,https://www.linkedin.com/in/craighagopian
Chalk Digital,beee2370-f8f7-887c-4ad0-6a5978a82515,https://www.linkedin.com/in/satoruyukie/
Chalk Digital,beee2370-f8f7-887c-4ad0-6a5978a82515,https://www.linkedin.com/in/chandrakholia/
Challenergy,68782d03-09d3-4b12-ae21-a221ef8e589c,https://www.linkedin.com/in/%E6%95%A6%E5%8F%B2-%E6%B8%85%E6%B0%B4-644452133/
Channel Mum,7f38ac01-c63e-a610-a3c3-82e9174f6795,https://www.linkedin.com/in/siobhan-freegard-obe-55294922
Charge CCCV,8a0e684d-620b-4d98-8fa6-14df4f5c9abb,http://www.linkedin.com/in/shailupreti
Chariot,99424c45-5a3d-a297-e24d-71882c409616,https://www.linkedin.com/in/romaindivuolo
"CharlestonPharma,LLC",3b5b9d94-b61a-2b09-9602-b7ae5ee9ee25,https://www.linkedin.com/in/brad-g-2922b78
Charmboard,a042ba84-bfd4-794c-8dff-32b159c82acc,https://www.linkedin.com/in/tripatpreet
Chaser,092787b4-dec6-766c-6ce8-5c6afb4bb391,https://www.linkedin.com/in/tuckdavid/
Chat Sports,95c0d0e9-303d-8267-9ed6-1cc1ef1fcd20,http://www.linkedin.com/in/jamesyoder
Chata,00b6f85f-673d-1745-b464-2f9a31ef42ad,https://www.linkedin.com/in/kelly-cherniwchan-2969426
Chatdesk,f2d9cb3f-bc56-46af-8c73-7de42a27375c,https://www.linkedin.com/in/anetookonkwo/
Chatdesk,f2d9cb3f-bc56-46af-8c73-7de42a27375c,https://www.linkedin.com/in/andrew-olaleye/
Chatterbug,99ed0e79-6cc5-3b66-2af6-b6cf32ae52e1,http://www.linkedin.com/in/schacon
Chatterbug,99ed0e79-6cc5-3b66-2af6-b6cf32ae52e1,https://www.linkedin.com/in/russellbelfer/
Chatterbug,99ed0e79-6cc5-3b66-2af6-b6cf32ae52e1,https://www.linkedin.com/in/lizclinkenbeard/
Chazki,c73f1f45-45c7-bf47-843e-cfd107fa74b1,https://www.linkedin.com/in/gonzalobegazo/
Chazki,c73f1f45-45c7-bf47-843e-cfd107fa74b1,https://www.linkedin.com/in/luismiguelfrisancho/
CheckYeti.com,f578f75a-b91a-3bf8-49c2-dd4c992c02da,https://www.linkedin.com/in/stefan-pinggera-3216ab8/
CheckYeti.com,f578f75a-b91a-3bf8-49c2-dd4c992c02da,https://www.linkedin.com/in/gbreich/
Checkfront,bac8d59e-ccd7-4623-c28b-9b4a0b5a729f,http://www.linkedin.com/in/jasonmorehouse
Checkfront,bac8d59e-ccd7-4623-c28b-9b4a0b5a729f,https://www.linkedin.com/in/grantjurgeneit
Checkmyguest,11c6b395-bd90-43a2-9f7f-96b2d86661ee,https://www.linkedin.com/in/amihay-allouche-9183b0126
Checkmyguest,11c6b395-bd90-43a2-9f7f-96b2d86661ee,https://www.linkedin.com/in/kevin-cohen-95157563
Checkmyguest,11c6b395-bd90-43a2-9f7f-96b2d86661ee,https://www.linkedin.com/in/joffrey-ichbia-0a630725
Chef's Basket,2bc070eb-5b77-41db-ee45-1232d47a5e5b,https://www.linkedin.com/in/manish-tirthani/?originalSubdomain=in
Chickapea,8f09277c-92de-4918-9ece-ed435e87840b,https://www.linkedin.com/in/taylorshelby
Chime,bc127759-359d-813b-6e49-481f8fa369bb,https://www.linkedin.com/in/pmalaviya
Chirpify,0b25ac85-f671-23b3-7c01-a0a08ef40d88,http://www.linkedin.com/in/christeso
Chloe's Soft Serve Fruit Co.,6e4c5bab-7b3d-4714-adde-ec6c20e2554c,https://www.linkedin.com/in/chloe-epstein-9001863b/
Choice Holdings,b4bdb4d9-ad2d-45cf-8cee-db9c877695c2,https://www.linkedin.com/in/denis-maia-3a4182/
Choose Digital,6099f7da-552e-0e82-584b-5e01944071ab,https://www.linkedin.com/in/schumphreys
ChromaWay,cb12852d-033e-e02a-fa45-d0ec4dbe1054,https://www.linkedin.com/in/henrikhjelte/
ChromaWay,cb12852d-033e-e02a-fa45-d0ec4dbe1054,https://www.linkedin.com/in/orperelman
ChromaWay,cb12852d-033e-e02a-fa45-d0ec4dbe1054,https://www.linkedin.com/in/alex-mizrahi-a1b2b44/
Chromatik,e99633a3-d500-f9b9-0b82-4b7c2484d310,http://www.linkedin.com/in/mattdsandler
Cikers Sports,b041a57e-f5bb-4dce-98f2-80a3bb195501,https://www.linkedin.com/in/bo-peng-8a5a0163/
Cikers Sports,b041a57e-f5bb-4dce-98f2-80a3bb195501,https://www.linkedin.com/in/tianlizhao/
Cintoo,d292c0ed-89f6-840c-2767-4d2da9b7d385,https://www.linkedin.com/in/denis-thibaudin-b704461/
Cintoo,d292c0ed-89f6-840c-2767-4d2da9b7d385,https://www.linkedin.com/in/dominique-pouliquen-92715/
Cipher Online Media,c4703e08-9daa-8a6b-1f38-c9309eb445b7,https://www.linkedin.com/in/suzanne-kelly-ba737927
Ciran,f1fdf928-e609-57ba-0a1a-d9dc46802163,https://www.linkedin.com/in/stephen-dunniece-21a30320
Circit,d63dba54-4783-f373-63d5-f41aca50e070,https://www.linkedin.com/in/david-heath-93847b30/
Circle.us,902a1675-ef6c-301d-7083-9b114fb99362,https://www.linkedin.com/in/max-fu-4a191549/
CircuitHub,6a68a9bd-a671-47de-bb23-528336c77607,https://www.linkedin.com/in/rehnolindeque
CircuitHub,6a68a9bd-a671-47de-bb23-528336c77607,http://www.linkedin.com/in/seddonandrew
CirculoGene Theranostics,da58149a-eb3b-34dc-d5bb-93d6a8eeea6e,https://www.linkedin.com/in/chen-hsiung-yeh-83b37213
CirculoGene Theranostics,da58149a-eb3b-34dc-d5bb-93d6a8eeea6e,https://www.linkedin.com/in/scott-rezek-8327a886/
CiteeCar,f6f4e2f0-a200-89ea-093d-32dbdd83efae,https://www.linkedin.com/in/mauro-mariani-2a63254
Citizen VC,6d9dba17-c888-b574-d243-58587d6916cd,https://www.linkedin.com/in/zaink
City Innovate,b63cc0ab-c273-c76f-6dfc-938e98b2db50,https://www.linkedin.com/in/kamran-saddique-2482b68/
City State Entertainment,c0cfb287-bcf5-40bd-93a3-91d02fc207c2,https://www.linkedin.com/in/andrew-meggs-7837082
City Transformer,cf5a8c80-5478-afbc-e3cb-981f4f0929fe,https://www.linkedin.com/in/asaf-formoza-3266948b/
CityAds Media,4e74398f-8fef-b4f9-efbf-0066333b60f4,https://www.linkedin.com/in/savchenkov
CityFalcon,c2ee6373-f9cf-2ee7-3919-7f94c2e34bc0,https://www.linkedin.com/in/ruzbehbacha
CityNews,4cbf9e40-b6ad-9471-ecf2-ff0621f667c7,https://it.linkedin.com/in/lucalani
Cityflo,4f3259ad-1a14-0b3d-0965-17f38530a416,https://in.linkedin.com/pub/subhash-sundaravadivelu/34/4b1/1a2
Cityflo,4f3259ad-1a14-0b3d-0965-17f38530a416,https://www.linkedin.com/in/rushabh-shah-72497985
Cityflo,4f3259ad-1a14-0b3d-0965-17f38530a416,https://www.linkedin.com/in/sankalp-kelshikar-7815a124
Cityflo,4f3259ad-1a14-0b3d-0965-17f38530a416,https://www.linkedin.com/in/aaaagrawal
Cityflo,4f3259ad-1a14-0b3d-0965-17f38530a416,https://www.linkedin.com/in/jerin-venad-77965717
Cityfurnish,e3c9ccf0-4667-006e-6644-53d29cbf227d,https://www.linkedin.com/in/jain-vinit
Cityfurnish,e3c9ccf0-4667-006e-6644-53d29cbf227d,https://www.linkedin.com/in/saurabh-gupta-4595121
Cityfurnish,e3c9ccf0-4667-006e-6644-53d29cbf227d,https://www.linkedin.com/in/jainneerav
Civey,17f2726d-a1cb-4bfc-4029-3ca639d5ac23,https://www.linkedin.com/in/sven-hauser-a5871abb
Civey,17f2726d-a1cb-4bfc-4029-3ca639d5ac23,https://www.linkedin.com/in/prof-dr-oliver-serfling-85810932
Civey,17f2726d-a1cb-4bfc-4029-3ca639d5ac23,https://www.linkedin.com/in/gerrit-richter
Civey,17f2726d-a1cb-4bfc-4029-3ca639d5ac23,https://www.linkedin.com/in/michael-vogel-16095b103
Civey,17f2726d-a1cb-4bfc-4029-3ca639d5ac23,https://www.linkedin.com/in/janinamuetze/
Claned Group,5a45108e-ed9e-1a24-b1d0-a2f03031e05d,http://www.linkedin.com/in/vesaperala
Clariture,3ed604bf-014b-40fb-f40b-a454b348a0f3,https://www.linkedin.com/in/nashvillejeffsnyder
Clarity Pharmaceuticals,9e53a9bc-15a2-e43e-0b52-da84674767cf,https://www.linkedin.com/in/matthew-harris-6ab8694
ClassTag,1d6937c5-1528-6c55-d46d-38eacacc83d2,https://www.linkedin.com/in/vlada-lotkina/
ClassWallet,50e862bf-b729-c955-6901-916030c80188,https://www.linkedin.com/in/classwalletceo
ClassWallet,50e862bf-b729-c955-6901-916030c80188,https://www.linkedin.com/in/neilsteinhardt/
CleanSlate UV,85a3f738-bee5-7ecd-b14c-a77fbed171cd,https://www.linkedin.com/pub/scott-j-mason/35/793/ab0
CleanSlate UV,85a3f738-bee5-7ecd-b14c-a77fbed171cd,https://www.linkedin.com/in/taylormann
Clear Guide Medical,3aba4b20-2e95-4e45-60d6-b26865bb9a01,https://www.linkedin.com/pub/dorothee-heisenberg/b/174/a13
ClearForce,75443351-9442-bf75-e87f-d4dea592162f,https://www.linkedin.com/in/tmiller1/
ClearObject,47dde632-9826-d052-85f1-56e48f59749d,http://www.linkedin.com/in/vkapashi
ClearPoll,266b8008-42be-44eb-b72f-58e3ea842b46,https://www.linkedin.com/in/daniel-abela/
Clearhaus Holding A/S,45a05d9c-8a70-4183-a1d1-f781139946ce,https://www.linkedin.com/in/clausmchristensen/
Clearly,46bee08f-8b7f-8639-a5eb-3d1f36f8883a,https://www.linkedin.com/in/fara-remtulla-406a553
Clearpool Group,4a026b36-ca8d-78ec-89de-ffbc5360e306,https://www.linkedin.com/in/brian-schaeffer-65b880130/
Cleeng,bb8a139f-96e1-96f0-d532-d5057b389d2d,http://www.linkedin.com/in/donaldres
Cleeng,bb8a139f-96e1-96f0-d532-d5057b389d2d,http://www.linkedin.com/in/benedicteguichard
Cleeng,bb8a139f-96e1-96f0-d532-d5057b389d2d,http://www.linkedin.com/in/domartini
Clic and Walk,e2d918a1-e95f-5819-f77a-96a77a9107b1,https://www.linkedin.com/in/frederique-grigolato-01353210/
Click-Ins,abb21120-411d-4474-aba7-82270d751fd7,https://www.linkedin.com/in/zeevhazan
Click-Ins,abb21120-411d-4474-aba7-82270d751fd7,https://www.linkedin.com/in/dmitriygeyzerskiy
Click-Ins,abb21120-411d-4474-aba7-82270d751fd7,https://www.linkedin.com/in/eugene-greenberg-61034563
ClickBus,ab4b9c2b-4586-50f9-c578-84c3d8bd3b3e,https://www.linkedin.com/in/cesariomartins/
ClickBus,ab4b9c2b-4586-50f9-c578-84c3d8bd3b3e,https://www.linkedin.com/in/fernando-prado-4b0b726/
ClickIPO,4debf74e-904c-8135-24ab-b9dac5491479,http://www.linkedin.com/in/sukantag
ClickIPO,4debf74e-904c-8135-24ab-b9dac5491479,https://www.linkedin.com/in/james-k-farrelly-a0446057
ClickIPO,4debf74e-904c-8135-24ab-b9dac5491479,https://www.linkedin.com/in/scott-coyle-b7425540
ClientSuccess,71ea855d-a9fd-6983-aa6f-2b0acbfc3359,http://www.linkedin.com/in/davecblake
ClinOne,841c3787-74e3-4f41-a082-a120bd9e8791,https://www.linkedin.com/in/ericschraufnagel/
ClinOne,841c3787-74e3-4f41-a082-a120bd9e8791,https://www.linkedin.com/in/rob-bohacs-1b63554/
Clinicloud,dee2a7d1-9d07-03f9-ffb9-51a252e9f771,https://www.linkedin.com/in/hochong
Clinicloud,dee2a7d1-9d07-03f9-ffb9-51a252e9f771,https://www.linkedin.com/in/andrew88lin
Clinikk,a19bdace-b251-4059-81a9-fc6267c91b5d,https://www.linkedin.com/in/bhavjot-kaur-17207920
Clinikk,a19bdace-b251-4059-81a9-fc6267c91b5d,https://www.linkedin.com/in/suraj-baliga-576491a
Clipper Advisor,03a8510d-297e-c4e7-8b57-e2f613dc163c,https://www.linkedin.com/in/zhen-liu-b420695/
Cloakroom,d5d49b2d-3669-cb17-9731-3dddb3f9e29c,https://nl.linkedin.com/in/baswind
Clora,cb5c5c54-8f10-bfa4-d883-9556776baca7,http://www.linkedin.com/in/rahulchaturvedi
ClostraBio,3ecc0cae-f5cc-a198-2d79-7224d3dbe2c7,https://www.linkedin.com/in/cathryn-r-nagler-58348875/
Cloud Communications and Computing Corp.,882ce287-11d0-6c5f-47f1-1f758cc202af,https://www.linkedin.com/in/fouademmanuelyazbeck
CloudEngage,1227dc66-f72c-b0c8-5dc6-44637d7e3d25,https://www.linkedin.com/in/paulmwagner/
CloudFrame,ba4e112e-3baf-4e98-baf1-9554bc5f2261,https://www.linkedin.com/in/venkatpillay/
CloudLex,190b0def-6895-22fb-777e-6e3bde53d9a2,https://www.linkedin.com/in/dev-shrotri-5206923
CloudLex,190b0def-6895-22fb-777e-6e3bde53d9a2,https://www.linkedin.com/in/sudhir-shrotri-10b6a770/
CloudMedx,68d21ada-1287-fad4-b465-9aa653ccc7da,https://www.linkedin.com/in/sahar-arshad-b21b68a2
CloudSEK,d93da14e-629f-d841-957e-ad6cee0a94c4,https://www.linkedin.com/in/fb1h2s
CloudSight Inc.,f6208c4a-e68a-ee23-f004-e09d3bd8437a,http://www.linkedin.com/in/bradfolkens
CloudTags,5f066a75-7841-8ca3-57df-f381bad0c3b5,http://www.linkedin.com/in/jamesyancey
CloudToGo,8b3136df-1dc4-4986-9ee7-5562da931636,https://www.linkedin.com/in/linkdi/
CloudToGo,8b3136df-1dc4-4986-9ee7-5562da931636,https://www.linkedin.com/in/hongxi-ma-48b71711/
Cloudfind,4b8d517c-4cb8-0dea-5c72-4108b98d10cd,https://www.linkedin.com/in/sebastian-toke-nichols-28b3b51/
Cloudo Kids,aed244ad-c2aa-4200-bbcf-7047e1c51c1d,https://www.linkedin.com/in/fei-yuan-90a14927
Cloudtenna,df9e22f9-d1d2-5532-1b02-6020eaae31d6,https://www.linkedin.com/in/aaronganek
"Cloverpop by Clearbox Decisions, Inc.",a8cd9d0c-27d7-6d6b-65fd-17ee14ffb993,http://www.linkedin.com/in/erikdavidlarson
"Cloverpop by Clearbox Decisions, Inc.",a8cd9d0c-27d7-6d6b-65fd-17ee14ffb993,https://www.linkedin.com/in/roytburg
"Cloverpop by Clearbox Decisions, Inc.",a8cd9d0c-27d7-6d6b-65fd-17ee14ffb993,https://www.linkedin.com/in/lanny-roytburg-6498b513
Clustermarket,190d3712-5844-ade4-afa5-a6112d83037d,https://www.linkedin.com/in/friedbergniklas/
Clustermarket,190d3712-5844-ade4-afa5-a6112d83037d,https://www.linkedin.com/in/johannessolzbach/
CoGrammar,832685b9-56cd-a017-cf35-2965ac982ab9,https://www.linkedin.com/in/riazmoola
CoachHire.com,1ea88e06-bd8c-455f-a3cd-c5534b51f952,https://www.linkedin.com/in/mathew-hassell-6397981b
Coassemble,5ce47e61-fd42-4bdb-89c4-b1a4fa7c541e,https://www.linkedin.com/in/jude-novak-3a274548
Cocoon,d748e494-c6a8-4742-1e12-375b2178c04c,https://www.linkedin.com/in/dan-conlon
Cocoon,d748e494-c6a8-4742-1e12-375b2178c04c,https://www.linkedin.com/in/parekhsanjay
Cocoon,d748e494-c6a8-4742-1e12-375b2178c04c,https://www.linkedin.com/in/theodorema/?originalSubdomain=hk
Cocoon,d748e494-c6a8-4742-1e12-375b2178c04c,http://www.linkedin.com/in/johnberthels
Cocoon,d748e494-c6a8-4742-1e12-375b2178c04c,https://www.linkedin.com/in/maxma1/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=hk
Cocoon Biotech,73e44c3a-a7ca-7ead-b87d-07df085b4de8,https://www.linkedin.com/in/ailis-tweed-kent-11432a8
Cocoon Cam,12adfb4a-0ae2-d515-9a71-c313cd9ef690,https://www.linkedin.com/in/sivnatt/
Cocunat,0eb56b46-8837-e236-30df-206b6a5faa2c,https://www.linkedin.com/in/ignasifaus
Cocunat,0eb56b46-8837-e236-30df-206b6a5faa2c,https://www.linkedin.com/in/sara-werner-20406013
Code For Africa,79200931-2936-1693-8a5c-69fb88241a1b,https://www.linkedin.com/in/justinarenstein
CodeCombat,673fcce9-eda2-950f-8b33-d72609914668,https://www.linkedin.com/in/differentmatt
CodeCombat,673fcce9-eda2-950f-8b33-d72609914668,https://www.linkedin.com/in/nwinter
CodeHS,fb2ced54-61ba-5d2b-dcda-0eab4405a658,https://www.linkedin.com/in/zgalant
CodePath,651f026c-ca1b-4b84-ca75-610c61c3db95,https://www.linkedin.com/in/timothy1ee
CodePath,651f026c-ca1b-4b84-ca75-610c61c3db95,https://www.linkedin.com/in/michaelwellison
CodePath,651f026c-ca1b-4b84-ca75-610c61c3db95,https://www.linkedin.com/in/nesquena
Codec,36e5e4e9-e8ae-b7d6-f6a4-c84f794a22d4,https://www.linkedin.com/in/martindadams
Codelicious,a2576cec-52ae-4f3d-9ef5-c6adddcb3f4f,https://www.linkedin.com/in/chmcdonnell/
Codelucida,3719e9c1-674c-f503-752c-adc11b4e2c4e,https://www.linkedin.com/in/shiva-planjery-6495381a
Codio,2e0661da-b6e6-ed21-fc0f-b64d7584f125,https://www.linkedin.com/in/frmay
Codio,2e0661da-b6e6-ed21-fc0f-b64d7584f125,https://www.linkedin.com/in/phillipsnalune
Coffee Circle,24b6f43f-209a-d38f-9e19-4a0b64039f5e,http://www.linkedin.com/in/martin-elwert
Cognitee,9f0c5c90-56c4-493a-8ecb-966a75528f72,https://www.linkedin.com/in/riekawano/
CognitionX,648acef5-d2fa-6cfe-07d0-9c7950f864fe,https://www.linkedin.com/in/tabithagoldstaub/
CognitionX,648acef5-d2fa-6cfe-07d0-9c7950f864fe,https://www.linkedin.com/in/charliemuirhead/
Cognitive Credit,58685567-4cba-4d6a-933b-46ed1b321541,https://www.linkedin.com/in/robert-douglas-slater/
Cognitive Systems Corp.,1fe0da8f-b36c-b24e-4c0c-f58bc7b62382,https://www.linkedin.com/in/oleksiy-kravets-70ba6a4
Cognitive Systems Corp.,1fe0da8f-b36c-b24e-4c0c-f58bc7b62382,https://www.linkedin.com/in/tajmanku
Cognotion,c17ba522-488c-4184-67b6-58f34214f2a9,http://www.linkedin.com/in/joannaschneier
Cognotion,c17ba522-488c-4184-67b6-58f34214f2a9,https://www.linkedin.com/in/jonathan-dariyanani-36645b4/
Cogo,5972d369-6128-4650-9a6c-e7d6d7421a5a,https://www.linkedin.com/in/ben-gleisner-78b56652/
CoinHako,a7ec0c04-25eb-abae-433f-005386039742,https://www.linkedin.com/in/yusholiu
CoinHako,a7ec0c04-25eb-abae-433f-005386039742,https://www.linkedin.com/in/gerry-eng-2a089624
ColdStar Logistics,7f14df32-c43a-43aa-86ac-931006756b34,https://www.linkedin.com/in/shagun-kapur-gogia-39675612
Colibri Heart Valve,30502569-0338-336b-e9e2-b02a7d19cf5e,https://www.linkedin.com/in/davidfish1
Collateral Medical,559ad7b4-c4a8-4291-3db6-977b8dbafa47,https://www.linkedin.com/in/nikhileshtiwari/?ppe=1
Collision Communications,991f34c6-e3aa-ddc0-63f6-87ddc5164944,https://www.linkedin.com/in/jared-fry-11bab0
Colovore,cebb5cbe-c00a-9944-a26b-abffaecff4f9,https://www.linkedin.com/in/ben-coughlin-35167311
Colovore,cebb5cbe-c00a-9944-a26b-abffaecff4f9,http://www.linkedin.com/in/colovore
ComFreight,237d8513-6422-9519-9069-3b9586382b1e,http://www.linkedin.com/in/stephenkochan
Combinati,53b9353f-4d2b-4594-b479-4a14b546910e,https://www.linkedin.com/in/paul-hung-combinati/
Combinati,53b9353f-4d2b-4594-b479-4a14b546910e,https://www.linkedin.com/in/azayac19/
Combinostics,7e643d5f-4a3f-a941-29fb-faa9741198c0,https://www.linkedin.com/in/jussi-mattila-1404ba5
Combyne,3835207b-8018-ab18-23bb-22d46c40d2c9,https://www.linkedin.com/in/miguel-serrano-44743227/
Combyne,3835207b-8018-ab18-23bb-22d46c40d2c9,https://www.linkedin.com/in/marekmihok/
Combyne,3835207b-8018-ab18-23bb-22d46c40d2c9,https://www.linkedin.com/pub/christian-dienst/8a/4a3/724/de
Combyne,3835207b-8018-ab18-23bb-22d46c40d2c9,https://www.linkedin.com/in/philippsey/
Comeet,be353350-de40-e8b5-f658-c63fa313a7f5,http://www.linkedin.com/in/omertadjer
Comeet,be353350-de40-e8b5-f658-c63fa313a7f5,http://il.linkedin.com/in/omergo
Comeet,be353350-de40-e8b5-f658-c63fa313a7f5,http://www.linkedin.com/in/tomerdikerman
ComfTech s.r.l.,4a9916ff-00e5-bc70-df78-b8de37a86296,https://www.linkedin.com/in/alessiamoltani/
Comitt Well Solutions,b478535e-bba0-4df2-b98b-da2d1a6be5b2,https://www.linkedin.com/in/roger-antonsen-737a669/
CommonLit,8910581a-07f5-2cef-c2c9-ee12a7715804,https://www.linkedin.com/in/michelle-brown-baa8131b/
Commonplace,ce4e230d-18d8-4a10-b6a5-d2cabbd45587,https://www.linkedin.com/in/mikesaunders68
Commonplace,ce4e230d-18d8-4a10-b6a5-d2cabbd45587,https://uk.linkedin.com/in/andypols
Competera,8a0a04b0-d053-a602-ea8a-1e544514e741,https://www.linkedin.com/in/alexandrsazonov/
Comptoir de Campagne,806123fb-f34d-4846-bcc2-ac8ae453e623,https://www.linkedin.com/in/virginiehils/
Comr.se,9b194cc8-20c9-8bc1-5585-a78a80e64eed,http://www.linkedin.com/in/jamieoshea
Condition One,e744431d-1f1e-c22c-f824-567e751ee3fe,http://www.linkedin.com/in/danfungdennis
Conduce,1a70697c-e171-2948-4444-1676f2bf72c9,https://www.linkedin.com/in/chris-harper-361448
Conduce,1a70697c-e171-2948-4444-1676f2bf72c9,https://www.linkedin.com/in/keparent
Confer Health,9551bb17-b2fd-4f52-84e3-c3c2f5f946af,http://www.linkedin.com/in/joshforman
Confer Health,9551bb17-b2fd-4f52-84e3-c3c2f5f946af,https://www.linkedin.com/in/mkoussa/
